area,caracteristicas,descripcion,estrato,numero_baños,numero_habitaciones,precio,tipo_inmueble,tipo_operacion,titulo,ubicacion
86 m²,"Cocina integral,Cuarto de servicio,Gas natural,Vista panorámica,Tanque de agua,Agua","ARRIENDO APARTAMENTO EN EL EDIFICIO CANAPRO AL NORTE  DE LA CIUDAD DE TUNJA, CERCA A LA UPTC, CLÍNICA  GARPER, EPS, POZO DE DONATO, AVENIDA NORTE, PUENTE DE SANTA INÉS.

Apartamento en quinto piso, sin ascensor.
Consta de: Sala, comedor, cocina integral, zona de ropas, cuarto y baño de servicio, tres habitaciones con closet, baño social, baño privado, baños con ducha eléctrica, pisos en cerámica, cortinas, el apartamento goza de excelente luz natural y ventilación 

Servicios de agua, luz, gas natural estrato 4.

Valor Canon de arrendamiento: 950.000 incluye valor de administracion

CONTACTO: ",4,2 baños,,$ 950.000,Apartamento,Arriendo,ARRIENDO APARTAMENTO EDIFICIO CANAPRO TUNJA,"Calle 43a #7a-42, Tunja, Boyacá, Colombia"
,,"Comparto apartamento nuevo, AL NORTE DE TUNJA, con balcón, 3 alcobas, 2 baños, porteria 24H, ascensor, garage, sala y cocina integral a gas, Conjunto Villa Toledo $ 400.000 con administracion, Con espacio.",,,,,,,,
,,"Se arrienda local comercial en el barrio Maldonado de la ciudad de Tunja, el cual consta de 15 m2 con baño. cerca al monumento del ajedrez, vias principales de acceso y cerca al centro de la ciudad.",,,1 baño,$ 400.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja MALDONADO,"Boyacá, Tunja, Tunja"
,,"Espectacular bodega comercial en arriendo en excelente ubicación en el norte de Tunja. Consta de 700 M2, con vía de acceso para vehículos de carga pesada.",,,700 m²,$ 16.660.000,Lote industrial,Arriendo,BODEGA en ARRIENDO en Tunja CACIQUES,"Boyacá, Tunja, Tunja"
,,"Se arrienda espacio para oficina y/o local comercial hasta servicios 3 y comercio 3Consta de: 1. Piso: local con doble acceso; el principal con la avenida norte, con doble altura, bodega y 2 baños. Área 220 M2 aproximadamente 2. Piso: local abierto con batería de baños. Área 220 M2 aproximadamente Área total de 440 M2",,,,,,,,
,"Aparcadero,Cuarto de servicio,Cocina integral,Cuarto de oficina","DESCRIPCION DEL INMUEBLE



Edificación de seis (6) niveles distribuidos en tres (3) pisos,

Localizada sobre la avenida norte con calle 46

Tanto el uso de suelos del inmueble y  su distribución arquitectónica permite la actividad  comercial e institucional. 

La construcción existente presta la flexibilidad para acondicionar 14 a 15 oficinas, más sala de espera, recepción.

 Área de primer piso:    177.62 metros cuadrados

Área de segundo piso: 143.22 metros cuadrados

Área de tercer piso:      82.56  metros cuadrados

Are total construida: 403.40 metros cuadrados.


 VENTAJAS DEL INMUEBLE


Por encontrarse localizada en la esquina, goza de tres accesos. Dos sobre la avenida norte siendo esta su principal fachada y tercer acceso por la calle 46.

Se encuentra favorecido por una franja de parqueos sobre la bahía de retroceso que se genera sobre su fachada principal por la avenida norte; sin obstaculizar la circulación peatonal por los andenes. Se pueden ubicar 8 carros de forma sencilla y  si se parquea de forma doble se pueden ubicar 14 vehículos para funcionarios. El área de localización del inmueble se encuentra por fuera del área de pico y placa de la ciudad.

El sector es de alto flujo vehicular y peatonal favoreciendo de esta manera la vocación del inmueble de uso institucional y/o comercial.

Excelente ubicación, accesos y aproximación; ya que cuenta con dos  rampas de acceso para discapacitados y escalera conforme a la normativa sin interferir en el espacio público de área de andenes.

El sector se ha consolidado para uso comercial e institucional; como muestra de ello tenemos la cercanía al centro comercial centro norte, la universidad pedagógica y tecnológica de Colombia y zonas bancarias como Davivienda, BBVA, banco de Bogotá, además de varias EPS como el caso de: Café salud, Coomeva, colsanitas, EPS Sanitas, Nueva EPS y otras instituciones prestadoras de salud como clínica Chía, clínica pozo Donato, Salud integral.",,8 baños,8 baños,$ 10.100.000,Oficina,Arriendo,"CASA OFICINA EN ARRIENDO, TUNJA","Boyacá, Tunja, Tunja"
,,"Atos Inmobiliaria tiene disponible para la venta y arriendo  un local en el centro de la ciudad, ubicado en la Carrera 12. Este local se encuentra en el segundo piso y tiene un área de 40 m2. Ofrece una vista a la calle y cuenta con un baño. Si estás interesado en adquirir o arrendar un espacio comercial en una ubicación céntrica, este local podría ser una excelente opción. Para obtener más detalles y coordinar una visita, te invitamos a ponerte en contacto con Atos Inmobiliaria.",,,1 baño,$ 1.400.000,Local comercial,Arriendo,LOCAL en ARRIENDO/VENTA en Tunja CENTRO,"Boyacá, Tunja, Tunja"
,,"Magnifico oficina en el centro de la ciudad. Consta de : 3 divisiones para tres módulos, baño compartido con el resto de las oficinas.",,,,$ 1.030.000,Local comercial,Arriendo,LOCAL en ARRIENDO/VENTA en Tunja Centro,"Boyacá, Tunja"
,,"Oficina en excelente ubicación frente al centro comercial Unicentro, consta de un área libre y un espacio de baño.",,,1 baño,$ 830.000,Oficina,Arriendo,OFICINA en ARRIENDO/VENTA en Tunja Terrazas de Santa Inés,"Boyacá, Tunja"
45 m²,"Tanque de agua,Agua,Gas natural","ARRIENDO APARTAMENTO EN EL BARRIO SANTA CATALINA AL NORTE DE TUNJA, CERCA A LA AVENIDA NORTE, ENTRADA BARRIO LOS MUISCAS, PARQUES DEL NOGAL, SUPERMERCADOS, DROGUERÍAS

Apartamento en primer piso; consta de: Sala comedor, cocina semi-integral, zona de ropas, ,  dos habitaciones con closet, un baño.pisos en madera laminada.

Servicios de Agua, luz, gas natural estrato 3

Canon de arrendamiento $ 700.000. Incluye el valor de  servicios de agua y gas

CONTACTO: ",3,,,$ 700.000,Apartamento,Arriendo,Arriendo Apartamento Barrio Santa Catalina Tunja,"Calle 67a #9-20, Tunja, Boyacá, Colombia"
,Aparcadero,"Hermosa oficina en frente del centro comercial Unicentro Tunja, consta de 1 garaje y 1 depósito.",,,1 baño,$ 1.080.000,Oficina,Arriendo,OFICINA en ARRIENDO en Tunja Terrazas de Santa Inés,"Boyacá, Tunja"
,,"Hermosa oficina en arriendo en frente de Unicentro Tunja, cuenta con un excelente espacio, el edificio cuenta con sala de espera, ascensores, salón social y salas de negocios.",,,34 m²,$ 1.130.000,Oficina,Arriendo,OFICINA en ARRIENDO en Tunja Terrazas De Santa Inés,"Boyacá, Tunja"
,Aparcadero,"Oficina en uno de los centros de negocios más importantes de Tunja, cuenta con un baño y un garaje.",,,1 baño,$ 1.136.000,Oficina,Arriendo,OFICINA en ARRIENDO en Tunja Terrazas de Santa Inés,"Boyacá, Tunja"
,Aparcadero,"Atos Inmobiliaria tiene disponible en arriendo y venta una moderna oficina para estrenar en el prestigioso edificio Enterprise Tower. Con un área de 90m2 y una impresionante vista al exterior, esta oficina cuenta con un parqueadero exclusivo y acceso a las instalaciones del edificio, como sala de juntas y sala de espera cercana a la oficina, vigilancia y ascensor, entre otras comodidades. Ubicada en una de las zonas de negocios más importantes de la ciudad, esta oficina es ideal para profesionales y empresas que buscan un espacio amplio, elegante y funcional para desarrollar su actividad. ¡Contáctenos para agendar una visita y conocer más sobre esta excelente oportunidad!",,,90 m²,$ 4.000.000,Oficina,Arriendo,OFICINA en ARRIENDO/VENTA en Tunja UNICENTRO,"Boyacá, Tunja, Tunja"
,,"¡Gran oportunidad! En el Edificio Teresa Cori, ubicado en una excelente ubicación, tenemos disponible un consultorio en alquiler en el cuarto piso. Este consultorio cuenta con un baño privado, brindándote privacidad y comodidad para tu práctica profesional.El Edificio Teresa Cori es reconocido por su ambiente moderno y acogedor, ofreciendo un entorno propicio para el desarrollo de tu actividad. Su ubicación estratégica te brinda fácil acceso a servicios y comodidades en la zona, lo que lo convierte en un lugar ideal para establecer tu consultorio.No pierdas la oportunidad de asegurar este espacio exclusivo para llevar a cabo tu actividad profesional. Ponte en contacto con nosotros para obtener más detalles y concertar una visita.¡No dejes pasar esta oportunidad y establece tu consultorio en el Edificio Teresa Cori!",,,,$ 1.400.000,Local comercial,Arriendo,CONSULTORIO en ARRIENDO en Tunja LAS QUINTAS,"Boyacá, Tunja, Tunja"
,Aparcadero,"Se vende espectacular consultorio en Centro comercial muy bien ubicado en el 2. piso. Consta de 19.74 metros cuadrados de área, garaje, bodega y  baño. El centro comercial cuenta con sala de espera, ascensor y vigilancia",,,1 baño,$ 1.500.000,Local comercial,Arriendo,CONSULTORIO en ARRIENDO/VENTA en Tunja Muiscas,"Boyacá, Tunja, Tunja"
,Aparcadero,"Atos Inmobiliaria ofrece en venta y arriendo oficina con tres locales independientes en el edificio Gran Reserva, ubicado frente al centro comercial Unicentro. Cada local cuenta con las siguientes áreas: Local 4 con 8,04 m2, Local 5 con 9,66 m2 y Local 6 con 9,18 m2. Esta es una excelente oportunidad para invertir y comenzar a generar rentas en una ubicación privilegiada. Si estás interesado, visítanos en nuestras oficinas ubicadas en el centro comercial Unicentro y con gusto te mostraremos esta próxima inversión.",,,3 habitaciones,$ 1.500.000,Local comercial,Arriendo,LOCAL en ARRIENDO/VENTA en Tunja TERRAZAS DE SANTA INES,"Boyacá, Tunja, Tunja"
,,"Se arrienda un excelente local comercial en el CC Casa Vieja, de 28.16 m², con una ubicación privilegiada en el norte de la ciudad. Este espacio es ideal para establecer tu gastrobar, oficina o consultorio.El local goza de una ubicación estratégica, con fácil acceso a las principales vías de la ciudad y al transporte público. Además, se encuentra en una zona altamente comercial, lo que garantiza una gran visibilidad y afluencia de clientes.Cabe destacar que el valor de la administración está incluido en el precio del arriendo. Aprovecha esta oportunidad única de ubicar tu negocio en una de las zonas más atractivas y concurridas de la ciudad. ¡Contáctanos para más información!",,,28 m²,$ 1.000.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja suamox,"Boyacá, Tunja, Tunja"
,Aparcadero,"Atos Inmobiliaria tiene disponible en arriendo una moderna oficina para estrenar en el prestigioso edificio Enterprise Tower. Con un área de 43m2, esta oficina cuenta con un parqueadero exclusivo y acceso a las instalaciones del edificio, como sala de juntas y sala de espera cercana a la oficina, vigilancia y ascensor, entre otras comodidades. Ubicada en una de las zonas de negocios más importantes de la ciudad, esta oficina es ideal para profesionales y empresas que buscan un espacio funcional y elegante para desarrollar su actividad. ¡Contáctenos para agendar una visita y conocer más sobre esta excelente oportunidad!",,,43 m²,$ 2.000.000,Oficina,Arriendo,OFICINA en ARRIENDO/VENTA en Tunja UNICENTRO,"Boyacá, Tunja, Tunja"
,,"¡En Atos Inmobiliaria tenemos la oficina perfecta para ti! Estamos emocionados de presentarte nuestra oficina en arriendo ubicada en el Edificio Entertripise Towers, oficina 302. Esta oficina cuenta con una vista exterior con excelente iluminación y un área de 35 m2, perfecta para cualquier tipo de negocio.Además, la ubicación de esta oficina es inmejorable, ya que se encuentra cerca de centros comerciales, médicos y empresariales. El edificio cuenta con salas de juntas, ascensores y salas de espera para brindar la mejor comodidad a tus clientes.La oficina también cuenta con un parqueadero y un depósito, lo que te brinda aún más comodidad y seguridad. No pierdas la oportunidad de alquilar esta increíble oficina en una de las mejores ubicaciones de la ciudad.¡Contáctanos hoy mismo para obtener más información y asegura tu éxito empresarial con la oficina ideal para ti!",,,1 habitación,$ 1.500.000,Oficina,Arriendo,OFICINA en ARRIENDO en Tunja UNICENTRO,"Boyacá, Tunja, Tunja"
,,"Bodega con un área construida 1.224 m2, área libre de bodega 1.080 m2, ( frente 30 x 36 de fondo) a doble altura, pisos de alta resistencia, área de oficinas 144 m2, cuenta con cocineta,con baterias.",,,,,,,,
,,"Arriendo espectacular local en el centro comercial Unicentro Tunja, tiene 1 baño.",,,,,,,,
,Gas natural,"Descubre tu nuevo hogar en el edificio El Cid con Atos Inmobiliaria. Este apartaestudio en arriendo te ofrece un ambiente tipo loft con diseño moderno y funcional. Disfruta de una sala comedor, acogedora alcoba con closet, baño , práctica cocina integral y zona de ropas. Amoblado para mayor comodidad. No pierdas esta oportunidad y contáctanos en Atos Inmobiliaria para obtener más detalles. ¡Tu nuevo hogar te espera!",,,,$ 1.750.000,Apartamento,Arriendo,APARTAESTUDIO en ARRIENDO en Tunja EL CID,"Boyacá, Tunja, Tunja"
,,"Se arrienda espacio para oficina y/o local comercial hasta servicios 3 y comercio 3Consta de: 1. Piso: local con doble acceso; el principal con la avenida norte, con doble altura, bodega y 2 baños. Área 220 M2 aproximadamente 2. Piso: local abierto con batería de baños. Área 220 M2 aproximadamente Área total de 440 M2",,3 baños,3 baños,$ 18.000.000,Oficina,Arriendo,OFICINA en ARRIENDO en Tunja norte,"Boyacá, Tunja"
,,"Centro comercial en arriendo en el norte de la ciudad, se arrienda completamente los 890 m2 o por partes, cuenta con bahía de parqueo y una excelente ubicación.",,,890 m²,$ 17.000.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja Los Muiscas,"Boyacá, Tunja"
,"Cuarto de oficina,Depósito","DESCRIPCION:

Bodega en complejo industrial, con un área construida 684 m2, área libre de bodegaje 540 m2, ( frente 15x 36 de fondo) altura de bodega 9.32 mts a la cumbrera, pisos de alta resistencia, área de oficinas 144 m2, cuenta con cocineta, 3 baños,   con área de vestier, con puerta para ingreso de personal administrativo y portón para entrada para tractomula.

 ",3,3 baños,3 baños,$ 13.680.000,Lote industrial,Arriendo,BODEGA EN ARRIENDO TUNJA,"Boyacá, Tunja"
,,"Excelente inmuble comercial en primer piso con ubicacion privilegiada muy cerca a la entrada del centro comercial, cuenta con una terraza cubierta de 10 m2",,,,,,,,
86 m²,"Cocina integral,Cuarto de servicio,Gas natural,Vista panorámica,Tanque de agua,Agua","ARRIENDO APARTAMENTO EN EL EDIFICIO CANAPRO AL NORTE  DE LA CIUDAD DE TUNJA, CERCA A LA UPTC, CLÍNICA  GARPER, EPS, POZO DE DONATO, AVENIDA NORTE, PUENTE DE SANTA INÉS.

Apartamento en quinto piso, sin ascensor.
Consta de: Sala, comedor, cocina integral, zona de ropas, cuarto y baño de servicio, tres habitaciones con closet, baño social, baño privado, baños con ducha eléctrica, pisos en cerámica, cortinas, el apartamento goza de excelente luz natural y ventilación 

Servicios de agua, luz, gas natural estrato 4.

Valor Canon de arrendamiento: 950.000 incluye valor de administracion

CONTACTO: ",4,2 baños,,$ 950.000,Apartamento,Arriendo,ARRIENDO APARTAMENTO EDIFICIO CANAPRO TUNJA,"Calle 43a #7a-42, Tunja, Boyacá, Colombia"
,,"Local en Arriendo en Edificio Milán, Cerca de Unicentro y VivaAtos Inmobiliaria te presenta una excelente oportunidad de arriendo en el Edificio Milán, una ubicación estratégica cerca del Centro Comercial Unicentro y Viva. Este local comercial tiene un área de 25.5 m² y cuenta con una vista a la calle, lo que lo hace ideal para diversos tipos de negocios.El local incluye un baño privado, lo que agrega comodidad para tus clientes y empleados. Además, la cercanía a dos importantes centros comerciales garantiza un flujo constante de personas y un gran potencial para tu negocio.Si estás buscando un espacio comercial bien ubicado en la ciudad, este local en el Edificio Milán podría ser la opción que necesitas. ¡Contáctanos para obtener más información y programar una visita!",,,1 baño,$ 1.200.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja UNICENTRO,"Boyacá, Tunja, Tunja"
,,"Local comercial localizado en la primera planta del centro comercial, con área de 29.6 M2 cuenta con espacio libre y bodega. Excelente ubicación, en el centro de la ciudad.",,,29 m²,$ 1.200.000,Local comercial,Arriendo,LOCAL en ARRIENDO/VENTA en Tunja CENTRO,"Boyacá, Tunja, Tunja"
,Gas natural,"Atos Inmobiliaria tiene en arriendo un hermoso local de 30m2 en el sector norte, situado cerca de universidades y centros médicos. Este espacio es ideal para restaurantes o cafeterías. Además, goza de una de las ubicaciones más privilegiadas en términos de movilidad en el sector, lo que lo convierte en un lugar muy transitado y de alta visibilidad.PRECIO NEGOCIABLE",,,30 m²,$ 1.800.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja LOS MUISCAS,"Boyacá, Tunja, Tunja"
,,"Río, ubicado al norte de la ciudad, en el barrio Los Muiscas. Si estás buscando establecer tu negocio en una zona de alto tráfico y visibilidad, este lugar es perfecto para ti.El local consta de un área de 50 m2, ofreciendo un espacio cómodo y funcional para tu emprendimiento. Cuenta con una vitrina a la calle, lo que te brinda la oportunidad de exhibir tus productos o servicios de manera atractiva y captar la atención de los transeúntes. Además, cuenta con una doble vitrina interna, lo que amplía tus posibilidades de exhibición y promoción.El local comercial también incluye un baño privado, brindando comodidad tanto para los empleados como para los clientes.Este lugar es ideal para diversos tipos de negocios, como panaderías, oficinas, droguerías, tiendas de ropa o restaurantes de marca. La versatilidad del local te permite adaptarlo a las necesidades específicas de tu negocio.",,,50 m²,$ 2.000.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja Los Muiscas,"Boyacá, Tunja, Tunja"
,,Oficina ubicada en el centro comercial Green Hills con un área de 30 M2. Cuenta con servicios de baños comunales,,,30 m²,$ 1.500.000,Oficina,Arriendo,OFICINA en ARRIENDO en Tunja norte,"Boyacá, Tunja, Tunja"
,,"Atos Inmobiliaria ofrece en arriendo un local en el centro comercial Green Hills, el cual cuenta con una ubicación privilegiada en la plazoleta de comidas del segundo piso. El espacio disponible es de 33.9 m2, ideal para emprendedores que buscan establecer su negocio en un lugar de alto tráfico y visibilidad.",,,33 m²,$ 4.000.000,Local comercial,Arriendo,LOCAL en ARRIENDO/VENTA en Tunja GREEN HILLS,"Boyacá, Tunja, Tunja"
,,"Atos Inmobiliaria, te presenta este local en arriendo en el Edificio In Altezza, con una ubicación estratégica y un área de 61 m2. El canon de arriendo es de $1.980.000 + IVA, convirtiéndolo en una excelente opción para tu negocio gracias a su ubicación en una de las vías con mayor tránsito de la ciudad. Aprovecha esta oportunidad para impulsar tu empresa y atraer a más clientes con la visibilidad que ofrece este local. Contáctanos para más información.",,,1 baño,$ 1.980.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja In Altezza,"Boyacá, Tunja, Tunja"
,Gas natural,"Atos Inmobiliaria tiene en arriendo un hermoso local de 30m2 en el sector norte, situado cerca de universidades y centros médicos. Este espacio es ideal para restaurantes o cafeterías. Además, goza de una de las ubicaciones más privilegiadas en términos de movilidad en el sector, lo que lo convierte en un lugar muy transitado y de alta visibilidad.",,,30 m²,$ 2.000.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja LOS MUISCAS,"Boyacá, Tunja, Tunja"
,,"Atos Inmobiliaria tiene disponible para la venta y arriendo  un local en el centro de la ciudad, ubicado en la Carrera 12. Este local se encuentra en el segundo piso y tiene un área de 40 m2. Ofrece una vista a la calle y cuenta con un baño. Si estás interesado en adquirir o arrendar un espacio comercial en una ubicación céntrica, este local podría ser una excelente opción. Para obtener más detalles y coordinar una visita, te invitamos a ponerte en contacto con Atos Inmobiliaria.",,,1 baño,$ 1.400.000,Local comercial,Arriendo,LOCAL en ARRIENDO/VENTA en Tunja CENTRO,"Boyacá, Tunja, Tunja"
,Aparcadero,"Local que se arrienda para comercio u oficinas, cuenta con dos pisos, 2 baterías de baño en cada piso, un depósito, 3 oficinas y áreas libres con excelente iluminación y ubicación.",,4 baños,4 baños,$ 4.650.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja Los Caciques,"Boyacá, Tunja"
45 m²,"Tanque de agua,Agua,Gas natural","ARRIENDO APARTAMENTO EN EL BARRIO SANTA CATALINA AL NORTE DE TUNJA, CERCA A LA AVENIDA NORTE, ENTRADA BARRIO LOS MUISCAS, PARQUES DEL NOGAL, SUPERMERCADOS, DROGUERÍAS

Apartamento en primer piso; consta de: Sala comedor, cocina semi-integral, zona de ropas, ,  dos habitaciones con closet, un baño.pisos en madera laminada.

Servicios de Agua, luz, gas natural estrato 3

Canon de arrendamiento $ 700.000. Incluye el valor de  servicios de agua y gas

CONTACTO: ",3,,,$ 700.000,Apartamento,Arriendo,Arriendo Apartamento Barrio Santa Catalina Tunja,"Calle 67a #9-20, Tunja, Boyacá, Colombia"
,,"Se arrienda consultorio primer piso consta de dos habientes, dos baños, cerca al hotel Hunza, vías de acceso principal.",,,41 m²,$ 1.300.000,Local comercial,Arriendo,CONSULTORIO en ARRIENDO en Tunja CENTRO,"Boyacá, Tunja"
,,"Espectacular Edificio Comercial esquinero en el centro de la ciudad.  Ideal para institución, oficinas y locales. Cuenta con 12 espacios u oficinas con baño privado.",,12 baños,,$ 9.270.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja Las Nieves,"Boyacá, Tunja"
,,"Espectacular edificio para locales y oficinas en zona norte de la ciudad. Consta en el 1. Piso: local con doble altura, bodega y 2 baños, 2. Piso: local abierto con batería de baño, área aproximada 240 metros cuadrados, 3. Piso: Local abierto con batería de baños con área aproximada 240 metros cuadrados, 4. Piso: Local abierto con batería de baño área aproximadamente 240 metros cuadrados.",,,900 m²,$ 28.000.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja Norte,"Boyacá, Tunja"
,Aparcadero,"Magnífico local con baño incluido para uso médico ubicado al norte de la ciudad, en centro comercial.",,,1 baño,$ 1.230.000,Local comercial,Arriendo,CONSULTORIO en ARRIENDO en Tunja Norte,"Boyacá, Tunja"
,,Sensacional Casa comercial ubicada al centro de la ciudad. Consta de :4 - 8 salones y 2 patios. Cada local cuenta con su propio medidor.,,3 baños,,$ 4.530.000,Casa,Arriendo,CASA en ARRIENDO en Tunja Centro,"Boyacá, Tunja"
,Aparcadero,"Atos Inmobiliaria tiene disponible para la venta o arriendo un espectacular local comercial de dos niveles con una nueva área construida de 650 metros cuadrados sobre un lote de 420 metros cuadrados. El primer piso cuenta con un amplio local de aproximadamente 90 metros cuadrados con baño, cuatro oficinas, seis baños y dos salas de visitantes. Además, dispone de un mezanine con un área de 45 metros cuadrados y una espaciosa área de bodega de 340 metros cuadrados. ¡No pierda la oportunidad de adquirir este excelente espacio comercial para su negocio!",,6 baños,,$ 9.000.000,Local comercial,Arriendo,LOCAL en ARRIENDO/VENTA en Tunja Sector Plaza Real,"Boyacá, Tunja"
,,"Local de comidas en centro comercial en excelente ubicación, cuenta con un baño.",,,1 baño,$ 4.150.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja Green Hills,"Boyacá, Tunja"
,,"Espectacular local de 18 metros cuadrados, cuenta con servicios como luz, agua y administración.",,,18 m²,$ 830.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja Zona Centro,"Boyacá, Tunja"
,,"Hermosa oficina (funciona para consultorio) ubicada en el centro de la ciudad, la oficina cuenta con baño y se encuentra para estrenar.",,,1 baño,$ 630.000,Oficina,Arriendo,OFICINA en ARRIENDO en Tunja Centro,"Boyacá, Tunja"
,,"Hermosa oficina con excelente ubicación cerca a Unicentro. Cuenta con vista al occidente, baño privado, tres ambientes, garaje y depósito. Muy cerca a la sala de juntas.",,,,$ 1.230.000,Oficina,Arriendo,OFICINA en ARRIENDO en Tunja Sector Unicentro,"Boyacá, Tunja"
,,"Locales comerciales en arriendo en excelente ubicación en el centro de Tunja, consta de 150 m2 aptos para empresas.",,,150 m²,$ 4.635.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja Centro,"Boyacá, Tunja"
,,"Se arrienda Isla comercial en el centro comercial Casa Vieja ubicado al norte de la ciudad de Tunja, al lado de la clínica medilaser, universidad de Boyacá, servicios de agua y luz.",,,15 m²,$ 600.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja SUAMOX,"Boyacá, Tunja"
,,Gran consultorio de dos espacios con baño y sala de espera ubicado en el centro de la ciudad de Tunja.,,,1 baño,$ 1.450.000,Local comercial,Arriendo,CONSULTORIO en ARRIENDO en Tunja CENTRO,"Boyacá, Tunja"
,,"Descubre la comodidad de vivir en un apartamento esquinero en el barrio Villas del Norte. Este espacioso apartamento en alquiler te ofrece un local comercial ideal para emprender tu negocio. En su interior, encontrarás una cocina funcional donde podrás preparar deliciosas comidas, un acogedor comedor para disfrutar de tus momentos de comida, dos baños para mayor comodidad, y dos habitaciones amplias para el descanso. Además, cuenta con una práctica zona de ropas donde podrás realizar tus labores domésticas. Este apartamento cuenta con todos los servicios públicos para tu comodidad. No pierdas la oportunidad de vivir en este maravilloso lugar. ¡Contáctanos en Atos Inmobiliaria y conoce más detalles sobre este apartamento esquinero en el barrio Villas del Norte!",,2 baños,,$ 850.000,Apartamento,Arriendo,APARTAMENTO en ARRIENDO en Tunja VILLAS DEL NORTE,"Boyacá, Tunja, Tunja"
,,"Se arrienda hermoso local comercial para estrenar en primer piso, con área privada de 43.38 m2 y un área construida de 46.27 m2 con baño. ubicado en zona sur de la ciudad de Tunja.",,,1 baño,$ 2.950.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja SUAREZ,"Boyacá, Tunja, Tunja"
86 m²,"Cocina integral,Cuarto de servicio,Gas natural,Vista panorámica,Tanque de agua,Agua","ARRIENDO APARTAMENTO EN EL EDIFICIO CANAPRO AL NORTE  DE LA CIUDAD DE TUNJA, CERCA A LA UPTC, CLÍNICA  GARPER, EPS, POZO DE DONATO, AVENIDA NORTE, PUENTE DE SANTA INÉS.

Apartamento en quinto piso, sin ascensor.
Consta de: Sala, comedor, cocina integral, zona de ropas, cuarto y baño de servicio, tres habitaciones con closet, baño social, baño privado, baños con ducha eléctrica, pisos en cerámica, cortinas, el apartamento goza de excelente luz natural y ventilación 

Servicios de agua, luz, gas natural estrato 4.

Valor Canon de arrendamiento: 950.000 incluye valor de administracion

CONTACTO: ",4,2 baños,,$ 950.000,Apartamento,Arriendo,ARRIENDO APARTAMENTO EDIFICIO CANAPRO TUNJA,"Calle 43a #7a-42, Tunja, Boyacá, Colombia"
,,"Se ofrece en arriendo una amplia oficina de 116 metros cuadrados ubicada en un segundo piso, en una excelente ubicación cerca del centro de la ciudad de Tunja. La oficina cuenta con todo lo necesario para su funcionamiento y está lista para ser ocupada de inmediato",,,1 baño,$ 4.000.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja SANTA LUCIA,"Boyacá, Tunja, Tunja"
,,"Local en Arriendo en Edificio Milán, Cerca de Unicentro y VivaAtos Inmobiliaria te presenta una excelente oportunidad de arriendo en el Edificio Milán, una ubicación estratégica cerca del Centro Comercial Unicentro y Viva. Este local comercial tiene un área de 25.5 m² y cuenta con una vista a la calle, lo que lo hace ideal para diversos tipos de negocios.El local incluye un baño privado, lo que agrega comodidad para tus clientes y empleados. Además, la cercanía a dos importantes centros comerciales garantiza un flujo constante de personas y un gran potencial para tu negocio.Si estás buscando un espacio comercial bien ubicado en la ciudad, este local en el Edificio Milán podría ser la opción que necesitas. ¡Contáctanos para obtener más información y programar una visita!",,,1 baño,$ 1.200.000,Local comercial,Arriendo,LOCAL en ARRIENDO en Tunja UNICENTRO,"Boyacá, Tunja, Tunja"
,Aparcadero,"Se vende y se arrienda consultorio en zona norte de la ciudad de Tunja, con un área de 21.6 m2 con baño, bodega y parqueadero cubierto. vigilancia privada las 24 horas, ascensor, salas de espera y espacios amplios.",,,1 baño,$ 1.300.000,Local comercial,Arriendo,CONSULTORIO en ARRIENDO/VENTA en Tunja CAPITOLIO,"Boyacá, Tunja, Tunja"
,,"¡Gran oportunidad! En el Edificio Teresa Cori, ubicado en una excelente ubicación, tenemos disponible un consultorio en alquiler en el cuarto piso. Este consultorio cuenta con un baño privado, brindándote privacidad y comodidad para tu práctica profesional.El Edificio Teresa Cori es reconocido por su ambiente moderno y acogedor, ofreciendo un entorno propicio para el desarrollo de tu actividad. Su ubicación estratégica te brinda fácil acceso a servicios y comodidades en la zona, lo que lo convierte en un lugar ideal para establecer tu consultorio.No pierdas la oportunidad de asegurar este espacio exclusivo para llevar a cabo tu actividad profesional. Ponte en contacto con nosotros para obtener más detalles y concertar una visita.¡No dejes pasar esta oportunidad y establece tu consultorio en el Edificio Teresa Cori!",,,,,,,,
,,Departamento - 3 - 127.00: Tunja - arriendo,,,,,,,,
